0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4187,249912069.67343032,6320800.309666242,121200000.0,3768.175072556529,0.0811400081829927
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.2987,61259480.62151903,24198032.45136138,327000000.0,0.0,0.04359820210040202
1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4.4187,19062966.330743458,65823351.919419296,554000000.0,424.7617903260575,0.0038389928710442778
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4.5387,99677106.13927212,55209597.81449771,61400000.0,0.0,0.06172531603641778
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,3,4,0,0,4.5387,1212828.1222416079,135477404.88815507,115300000.0,0.0,0.000899427930721003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,2,0,0,4.5387,31753016.911193673,109642491.2690779,84600000.0,0.0,0.014546358900075744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5387,303310173.6725091,6320800.309666242,0.0,0.0,0.2956356075657538
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5387,101174837.70421953,54862719.29296569,0.0,4228.554231971318,0.008323172284720137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,5,0,0,3,0,0,4.5387,64597609.42069651,115666376.834041,0.0,429.03685015047006,0.012719283685893453
1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4.5387,33252394.473290347,40046721.40454503,688900000.0,0.0,0.02343732829562463
1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,4.2987,7042034.009773094,75928728.21366581,675200000.0,286.87419393770074,0.0006017356163888966
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.5387,39877136.118520945,67605211.28133896,92100000.0,0.0,0.028944473688136945
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,3,0,0,1,0,0,3,0,0,4.5387,19134164.27465567,141407959.46066964,30700000.0,937.1647161927452,0.0009910480061364746
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.4187,97994675.85964201,22167818.198803753,205800000.0,0.0,0.06779884695613406
0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2987,33546191.29602995,0.0,1064500000.0,0.0,0.023173070241011555
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,4,0,0,4,0,0,5,0,0,4.5387,1212828.1222416079,120617950.3078661,371400000.0,23.65235495231819,0.0003237940550595611
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,4,0,0,4.5387,10487445.22912769,112749928.79118036,176700000.0,0.0,0.004474334071179781
0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,4.5387,33252394.473290347,60972751.93779178,650600000.0,0.0,0.02343732829562463
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,2,0,0,4.5387,25446321.92941211,105939762.29178298,115300000.0,0.0,0.01082738361322387
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,3,4,0,0,4.5387,2080784.3605898307,121190979.3192977,146000000.0,0.0,0.0012227222339126094
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.5387,63834699.7590155,68726538.75842522,61400000.0,0.0,0.06422883545645412
0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,3,0,0,4.4187,4915209.287839089,104814313.54246703,554000000.0,0.0,0.0019981775492631613
1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2987,32901910.919735864,6320800.309666242,675200000.0,653.9329731638052,0.008260986897457648
1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2987,39359975.69184291,0.0,675200000.0,0.0,0.02527468622906987
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.5387,275482737.8426536,7332080.0,30700000.0,0.0,0.21047323991574873
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5387,241642457.83334243,6320800.0,84600000.0,4277.686190535114,0.09451099267843147
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5387,281956242.7038481,6320800.0,30700000.0,4953.418682106647,0.07668702134858502
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5387,281956242.7038481,6320800.0,30700000.0,0.0,0.2130195037460695
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4187,251288356.02872682,6320800.0,121200000.0,3804.2552478607804,0.08132215750560028
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.5387,142035690.01588118,33899030.0,61400000.0,4001.0173788418524,0.012462916049905171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,3,0,0,5,0,0,4.5387,3720228.6059509376,157586937.0,0.0,0.0,0.0038681838429373283
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.5387,39877136.118520945,34910310.0,176700000.0,1643.7832795792795,0.003473336842576433
0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.2987,37670279.79062936,22167818.0,388400000.0,0.0,0.025169701598645816
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4.5387,32622853.76054833,74917448.0,176700000.0,0.0,0.019215369376479736
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.5387,60420838.84928094,27578229.0,176700000.0,0.0,0.035904778622693576
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.5387,150400156.33495384,27578229.0,61400000.0,4461.652805406748,0.012822319265670686
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,4.5387,67573163.01764001,58097062.0,115300000.0,1369.2015830500818,0.01653154495818483
1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.5387,38181461.21960507,34910310.0,650600000.0,0.0,0.02822264057914423
0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4.4187,19062966.330743458,68596647.0,554000000.0,0.0,0.010663869086234106
0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4.4187,14390366.535093725,75420929.0,554000000.0,0.0,0.01044750624982899
1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,0,0,4,0,0,0,0,0,6,0,0,4,0,0,4.4187,2180728.866350062,99322148.0,810100000.0,73.84226731802406,0.00034661197871005487
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4.5387,35429644.28055927,37683606.0,432800000.0,1153.1680041557709,0.003947593262115186
0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,4.4187,17821465.868520014,74276759.0,297900000.0,801.2156321392029,0.001305650841883264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5387,163096479.78483889,20299287.0,0.0,0.0,0.10280661613846512
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4.5387,61577048.27637219,47877517.0,146000000.0,2779.252639672107,0.00450967539906797
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4.5387,37125319.17947514,37683606.0,176700000.0,734.3822187174259,0.009734083748313823
0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,4.2987,7042034.009773094,77050055.0,419100000.0,0.0,0.005014463469907472
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,4,0,0,4.5387,2604955.8825930525,118471620.94751419,115300000.0,0.0,0.0015202630981304027
0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4187,72211592.64145721,20299287.62732069,267200000.0,0.0,0.04530804138804519
0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,3,0,0,3,0,0,4.4187,4187121.2878182787,103791167.60928959,485000000.0,169.4967759293167,0.00036518612793208304
1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,4,0,0,4.4187,833864.9658848192,105695430.64702043,771800000.0,40.36029537651691,4.2209759290116094e-05
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,3,0,0,4.5387,42099882.99327971,131912774.98371777,30700000.0,0.0,0.035524233179174504
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4.5387,123244764.11553882,47877517.59497593,61400000.0,0.0,0.07068570067345498
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,3,0,0,4,0,0,4.5387,2604955.8825930525,116076603.3592117,115300000.0,54.61826877226306,0.000547294715326945
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4.5387,2604955.8825930525,113871256.26826663,115300000.0,112.65017934279254,0.0001824315717756483
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4.5387,35433423.04925797,71499834.83314997,92100000.0,0.0,0.02632649137614254
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,4.5387,17315525.61042475,101248088.14211348,146000000.0,340.66211832707745,0.004496040963970296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,0,7,0,0,3,1,2,5,0,0,4.5387,464042.58678381477,186834606.5950303,0.0,21.289065751212092,2.4833406696375983e-05
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,4,0,0,4.5387,27226492.28726743,138112749.6658205,30700000.0,0.0,0.011159032645079
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,165371923.9750638,0.0,681400000.0,0.0,0.16135416142509568
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,4.5387,96688297.51490511,57078128.38598077,61400000.0,0.0,0.05771344683608076
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4.5387,94359572.19879246,28488618.508469995,84600000.0,3097.1851993551604,0.01004571607482335
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,4.5387,98347023.37876712,56330925.29158398,61400000.0,0.0,0.06116694793054196
0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,0,0,3,0,0,4.4187,5133979.505764487,101922637.03780651,297900000.0,84.26204279475084,0.002448773802252376
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.5387,55080327.77571496,33899030.27732149,176700000.0,0.0,0.03490983152712819
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,4.5387,33252394.473290347,59104221.36630872,176700000.0,658.820998762634,0.008437438186424867
1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.1787,6785935.821278024,44565922.26143029,796400000.0,143.43346767249,0.0017022704474734698
1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4.4187,14326991.504968664,74917448.30381027,723200000.0,304.2891717722034,0.0031860424060965492
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,3,0,0,1,0,0,3,0,0,4,0,0,4.5387,1392127.7603514444,142667412.53838786,92100000.0,51.40825536514282,9.312527511140994e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,4,0,0,4.5387,59464448.5358914,130720519.14542952,0.0,0.0,0.0347941152986129
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,3,3,0,5,0,0,4.5387,464042.58678381477,136636991.57131112,115300000.0,10.321971273314954,7.450022008912795e-05
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.5387,142035690.01588118,33899030.27732149,61400000.0,1939.8872139839284,0.03738874814971551
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4.5387,58588239.65200517,82440949.26062092,61400000.0,0.0,0.03356875912522939
1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,6,0,0,4,0,0,4.5387,10446392.943878004,93806274.1190753,688900000.0,352.9433260811468,0.001664064047662058
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4.5387,38009390.30010549,55209597.81449771,146000000.0,1535.9263882156124,0.003434429242623506
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.5387,38185239.98830377,36031637.66426329,176700000.0,0.0,0.028231843541185533
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,4.5387,33690498.91523347,56330925.29158398,402100000.0,0.0,0.02405000638231638
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4.4187,33515257.13845623,55209597.81449771,267200000.0,0.0,0.023804935147639688
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,3,0,0,4.5387,12834386.071851706,97349343.31807277,432800000.0,0.0,0.009175294388573405
1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.1787,20619595.068447523,8453407.0,540300000.0,0.0,0.013159503245241837
0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.2987,33116671.045167226,6320800.0,1282300000.0,1095.2856965709093,0.003453372094677703
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.5387,275482737.8426536,7332080.0,30700000.0,4792.149122050287,0.07577036636966955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0,3,0,0,4.5387,82205048.53342551,113313423.0,0.0,0.0,0.04248225547931468
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4.5387,1392127.7603514444,113871256.0,230600000.0,0.0,0.0006208351674093995
0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.2987,24554965.49506896,38245121.0,419100000.0,890.5319439090298,0.0021611722397090792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4.5387,156027288.03795913,28488618.0,0.0,2237.949454540607,0.036027544624815916
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.5387,112994599.3716502,66593931.0,30700000.0,0.0,0.10689493226773636
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4.5387,144148472.3748455,49746048.0,30700000.0,2142.096264900317,0.030353277011828106
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5387,94359572.19879246,22167818.0,340700000.0,3097.1851993551604,0.01004571607482335
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.5387,80367974.17671452,33899030.0,146000000.0,3233.0437706389685,0.008490307368158543
1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2987,33636011.29970241,6320800.0,503700000.0,672.3850177973242,0.008363772348965745
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.5387,88732440.4957872,63046427.0,61400000.0,0.0,0.07374758819936714
0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4.2987,25982228.807239324,62443154.0,388400000.0,0.0,0.015623670258393797
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.5387,38185239.98830377,36031637.0,309900000.0,1257.116322179557,0.00423477653117783
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,4.5387,28623641.480079725,75928728.0,602000000.0,0.0,0.02156327711175083
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4187,95421616.73939112,20299287.0,236500000.0,3269.6285201965197,0.010424590872725133
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.5387,63834699.7590155,36031637.0,146000000.0,0.0,0.06422883545645412
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,4.5387,98347023.37876712,56330925.0,61400000.0,2239.2397687666244,0.007340033751665036
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4.5387,61099658.1564455,91803243.0,30700000.0,1207.9320229937216,0.01561488997926935
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.5387,101174837.70421953,24198032.0,84600000.0,0.0,0.06935976903933447
1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,4.4187,5120859.959897927,86647633.0,771800000.0,84.08412963236304,0.00244143042533643
0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.4187,34186385.129617386,33899030.0,554000000.0,684.1766837225736,0.008505100962860505
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.5387,54066754.728093535,27578229.0,432800000.0,0.0,0.0342302348235878
1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.5387,41763863.280802734,33899030.0,432800000.0,845.3065753370679,0.010675635135527665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,0,0,4.5387,94613498.44024517,70797533.0,0.0,0.0,0.0673132152500644
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4.5387,120255955.4911718,49746048.0,61400000.0,0.0,0.06667383147311796
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,4.5387,35020581.675738476,57078128.0,146000000.0,1436.0804785967857,0.0029530049385830637
0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.4187,41818004.94522236,27578229.0,554000000.0,0.0,0.02650704306629009
1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,4.1787,1413240.9663376408,80211993.0,796400000.0,0.0,0.0005165759807533531
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.5387,65164782.519520506,34910310.0,146000000.0,2450.3529457473687,0.007774464427479593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5387,303310173.6725091,6320800.0,0.0,4650.037030875907,0.10642881872367135
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4.5387,82480756.53567886,82440949.0,30700000.0,3650.0999381540178,0.006145150322196074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,4.5387,156027288.03795913,30621225.0,0.0,0.0,0.1000765128467109
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.1787,16825517.84249326,41148308.0,455700000.0,333.82821559759657,0.004249346072359576
1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.4187,54814452.68633228,31358014.0,267200000.0,0.0,0.049583987465080616
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,4.5387,33690498.91523347,58199455.0,230600000.0,1103.8894065370987,0.003607500957347457
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.5387,94613498.44024517,26620087.0,169200000.0,0.0,0.0673132152500644
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.2987,37012652.15804794,22167818.0,357700000.0,1246.9733424242027,0.0038037478598859104
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4.5387,83156129.61640543,33899030.0,146000000.0,2725.9475150598264,0.010762635550100477
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,3,0,1,3,0,0,4.4187,10232348.893806664,110782322.0,236500000.0,332.80224530170204,0.0011220108493418639
0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2987,32901910.919735864,6320800.0,1110800000.0,1348.736757150348,0.002753662299152549
1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4.5387,46424271.37887817,33899030.0,773500000.0,0.0,0.029097923274322493
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4.5387,58588239.65200517,49746048.0,146000000.0,2679.40673005328,0.004028251095027528
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4.5387,82480756.53567886,84471163.0,30700000.0,2938.053927491397,0.007681437902745093
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2987,44508168.022099294,6320800.0,388400000.0,0.0,0.03768252451572715
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,3,0,0,4,0,0,4.5387,1392127.7603514444,111841042.0,176700000.0,30.965913819944863,0.00022350066026738386
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,0,2,0,0,4.5387,61099658.1564455,89773029.0,30700000.0,2005.3558975481706,0.006506204158028897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.5387,156281214.27941182,26620087.0,0.0,2242.0507915186,0.03615058353526306
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4.5387,33252394.473290347,95697867.0,92100000.0,0.0,0.02343732829562463
0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,4.4187,19616574.80980341,72144152.0,297900000.0,0.0,0.011031404996616322
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.5387,65164782.519520506,67605211.0,61400000.0,1188.0499130896335,0.02332339328243878
